TISI,"Team Inc. (TISI) Prices, Dividends, Splits and Trading Volume"
TEAR,"TearLab Corporation (TEAR) Prices, Dividends, Splits and Trading Volume"
TECD,"Tech Data Corporation (TECD) Prices, Dividends, Splits and Trading Volume"
TECH,"Bio-Techne Corp (TECH) Prices, Dividends, Splits and Trading Volume"
TTGT,"TechTarget Inc (TTGT) Prices, Dividends, Splits and Trading Volume"
TECUA,"Tecumseh Products Company (TECUA) Prices, Dividends, Splits and Trading Volume"
TK,"Teekay Corp (TK) Prices, Dividends, Splits and Trading Volume"
TNK,"Teekay Tankers Ltd (TNK) Prices, Dividends, Splits and Trading Volume"
TRC,"Tejon Ranch Co. (TRC) Prices, Dividends, Splits and Trading Volume"
TSYS,"TeleCommunication Systems Inc. (TSYS) Prices, Dividends, Splits and Trading Volume"
TDY,"Teledyne Technologies Inc. (TDY) Prices, Dividends, Splits and Trading Volume"
TFX,"Teleflex Inc. (TFX) Prices, Dividends, Splits and Trading Volume"
TNAV,"Telenav Inc. (TNAV) Prices, Dividends, Splits and Trading Volume"
TDS,"Telephone & Data Systems Inc. (TDS) Prices, Dividends, Splits and Trading Volume"
TTEC,"TeleTech Holdings Inc. (TTEC) Prices, Dividends, Splits and Trading Volume"
TPX,"Tempur Sealy International (TPX) Prices, Dividends, Splits and Trading Volume"
TNC,"Tennant Co. (TNC) Prices, Dividends, Splits and Trading Volume"
TEN,"Tenneco (TEN) Prices, Dividends, Splits and Trading Volume"
TER,"Teradyne Inc. (TER) Prices, Dividends, Splits and Trading Volume"
TEX,"Terex Corp. (New) (TEX) Prices, Dividends, Splits and Trading Volume"
TBNK,"Territorial Bancorp Inc (TBNK) Prices, Dividends, Splits and Trading Volume"
TSRO,"TESARO Inc. (TSRO) Prices, Dividends, Splits and Trading Volume"
TESO,"Tesco Corp. (TESO) Prices, Dividends, Splits and Trading Volume"
TSLA,"Tesla Motors Inc. (TSLA) Prices, Dividends, Splits and Trading Volume"
TESS,"Tessco Technologies Inc. (TESS) Prices, Dividends, Splits and Trading Volume"
TSRA,"Tessera Technologies Inc (TSRA) Prices, Dividends, Splits and Trading Volume"
TTEK,"Tetra Tech Inc. (TTEK) Prices, Dividends, Splits and Trading Volume"
TTI,"TETRA Technologies (TTI) Prices, Dividends, Splits and Trading Volume"
TTPH,"Tetraphase Pharmaceuticals Inc. (TTPH) Prices, Dividends, Splits and Trading Volume"
TCBI,"Texas Capital Bancshares Inc. (TCBI) Prices, Dividends, Splits and Trading Volume"
TXI,"Texas Industries, Inc. (TXI) Prices, Dividends, Splits and Trading Volume"
TXRH,"Texas Roadhouse Inc (TXRH) Prices, Dividends, Splits and Trading Volume"
TGH,"Textainer Group Holdings Ltd (TGH) Prices, Dividends, Splits and Trading Volume"
TXTR,"Textura Corp (TXTR) Prices, Dividends, Splits and Trading Volume"
TFSL,"TFS Financial Corp (TFSL) Prices, Dividends, Splits and Trading Volume"
TGTX,"TG Therapeutics Inc. (TGTX) Prices, Dividends, Splits and Trading Volume"
TXMD,"Therapeuticsmd (TXMD) Prices, Dividends, Splits and Trading Volume"
THRX,"Theravance Inc (THRX) Prices, Dividends, Splits and Trading Volume"
THR,"Thermon Group Holdings (THR) Prices, Dividends, Splits and Trading Volume"
TPRE,"Third Point Reinsurance (TPRE) Prices, Dividends, Splits and Trading Volume"
TCRD,"THL Credit Inc. (TCRD) Prices, Dividends, Splits and Trading Volume"
THO,"Thor Industries Inc. (THO) Prices, Dividends, Splits and Trading Volume"
TRI,"Thomson Reuters Corp (TRI) Prices, Dividends, Splits and Trading Volume"
THOR,"Thoratec Corp. (THOR) Prices, Dividends, Splits and Trading Volume"
THLD,"Threshold Pharmaceuticals Inc. (THLD) Prices, Dividends, Splits and Trading Volume"
TIBX,"TIBCO Software Inc. (TIBX) Prices, Dividends, Splits and Trading Volume"
TICC,"TICC Capital Corp (TICC) Prices, Dividends, Splits and Trading Volume"
TDW,"Tidewater Inc. (TDW) Prices, Dividends, Splits and Trading Volume"
TTS,"Tile Shop Hldgs Inc. (TTS) Prices, Dividends, Splits and Trading Volume"
TLYS,"Tillys (TLYS) Prices, Dividends, Splits and Trading Volume"
TKR,"Timken Co. (TKR) Prices, Dividends, Splits and Trading Volume"
TWI,"Titan International Inc (TWI) Prices, Dividends, Splits and Trading Volume"
TITN,"Titan Machinery Inc. (TITN) Prices, Dividends, Splits and Trading Volume"
TIVO,"TiVo Inc. (TIVO) Prices, Dividends, Splits and Trading Volume"
TOL,"Toll Brothers Inc. (TOL) Prices, Dividends, Splits and Trading Volume"
TMP,"Tompkins Financial Corp (TMP) Prices, Dividends, Splits and Trading Volume"
TR,"Tootsie Roll Industries Inc (TR) Prices, Dividends, Splits and Trading Volume"
TTC,"Toro Co. (The) (TTC) Prices, Dividends, Splits and Trading Volume"
TRNX,"Tornier N.V. (TRNX) Prices, Dividends, Splits and Trading Volume"
TWGP,"Tower Group International, Ltd. (TWGP) Prices, Dividends, Splits and Trading Volume"
TOWR,"Tower International Inc (TOWR) Prices, Dividends, Splits and Trading Volume"
TW,"Towers Watson & Co. (TW) Prices, Dividends, Splits and Trading Volume"
TWER,"Towerstream Corporation (TWER) Prices, Dividends, Splits and Trading Volume"
CLUB,"Town Sports International Holdings Inc (CLUB) Prices, Dividends, Splits and Trading Volume"
TOWN,"TowneBank (Portsmouth VA) (TOWN) Prices, Dividends, Splits and Trading Volume"
TWMC,"Trans World Entertainment Corp. (TWMC) Prices, Dividends, Splits and Trading Volume"
TAT,"TransAtlantic Petroleum Ltd. (TAT) Prices, Dividends, Splits and Trading Volume"
TDG,"TransDigm (TDG) Prices, Dividends, Splits and Trading Volume"
TZOO,"Travelzoo Inc. (TZOO) Prices, Dividends, Splits and Trading Volume"
TRR,"TRC Companies (TRR) Prices, Dividends, Splits and Trading Volume"
TG,"Tredegar Corp. (TG) Prices, Dividends, Splits and Trading Volume"
TREE,"LendingTree Inc (New) (TREE) Prices, Dividends, Splits and Trading Volume"
THS,"TreeHouse Foods (THS) Prices, Dividends, Splits and Trading Volume"
TRMR,"Tremor Video (TRMR) Prices, Dividends, Splits and Trading Volume"
TREX,"Trex Co. Inc. (TREX) Prices, Dividends, Splits and Trading Volume"
TPH,"Tri Pointe Homes Inc (TPH) Prices, Dividends, Splits and Trading Volume"
TCAP,"Triangle Capital Corp (TCAP) Prices, Dividends, Splits and Trading Volume"
TPLM,"Triangle Petroleum (TPLM) Prices, Dividends, Splits and Trading Volume"
TCBK,"TriCo Bancshares (Chico CA) (TCBK) Prices, Dividends, Splits and Trading Volume"
TRS,"TriMas Corp (New) (TRS) Prices, Dividends, Splits and Trading Volume"
TRMB,"Trimble Navigation Limited (TRMB) Prices, Dividends, Splits and Trading Volume"
TRN,"Trinity Industries Inc. (TRN) Prices, Dividends, Splits and Trading Volume"
TQNT,"TriQuint Semiconductor Inc. (TQNT) Prices, Dividends, Splits and Trading Volume"
GTS,"Triple-S Management Corp. Cl B (GTS) Prices, Dividends, Splits and Trading Volume"
TSC,"TriState Capital Holdings Inc. (TSC) Prices, Dividends, Splits and Trading Volume"
TGI,"Triumph Group Inc. (TGI) Prices, Dividends, Splits and Trading Volume"
TROX,"Tronox Ltd (TROX) Prices, Dividends, Splits and Trading Volume"
TBI,"TrueBlue (TBI) Prices, Dividends, Splits and Trading Volume"
TRLA,"Trulia Inc (TRLA) Prices, Dividends, Splits and Trading Volume"
TRST,"Trustco Bank Corp. (NY) (TRST) Prices, Dividends, Splits and Trading Volume"
TRMK,"Trustmark Corp. (TRMK) Prices, Dividends, Splits and Trading Volume"
TRW,"TRW Automotive Holdings Corp (TRW) Prices, Dividends, Splits and Trading Volume"
TTMI,"TTM Technologies Inc. (TTMI) Prices, Dividends, Splits and Trading Volume"
TUES,"Tuesday Morning Corp. (TUES) Prices, Dividends, Splits and Trading Volume"
TUMI,"Tumi Holdings (TUMI) Prices, Dividends, Splits and Trading Volume"
TUP,"Tupperware Brands Corp. (TUP) Prices, Dividends, Splits and Trading Volume"
TPC,"Tutor Perini (TPC) Prices, Dividends, Splits and Trading Volume"
TWTC,"TW Telecom Inc Prices, Dividends, Splits and Trading Volume"
FOX,"21st  Century Fox Inc (FOX) Prices, Dividends, Splits and Trading Volume"
TWIN,"Twin Disc Inc. (TWIN) Prices, Dividends, Splits and Trading Volume"
TWTR,"Twitter Inc (TWTR) Prices, Dividends, Splits and Trading Volume"
TYL,"Tyler Technologies Inc. (TYL) Prices, Dividends, Splits and Trading Volume"
USPH,"U.S. Physical Therapy Inc. (USPH) Prices, Dividends, Splits and Trading Volume"
UBNT,"Ubiquiti Networks Inc (UBNT) Prices, Dividends, Splits and Trading Volume"
UCP,"UCP Inc (UCP) Prices, Dividends, Splits and Trading Volume"
UFPT,"UFP Technologies Inc. (UFPT) Prices, Dividends, Splits and Trading Volume"
UGI,"UGI Corp. (UGI) Prices, Dividends, Splits and Trading Volume"
UIL,"UIL Holdings Corp (UIL) Prices, Dividends, Splits and Trading Volume"
ULTA,"Ulta Salon Cosmetics & Fragrance Inc. (ULTA) Prices, Dividends, Splits and Trading Volume"
ULTI,"Ultimate Software Group Inc. (ULTI) Prices, Dividends, Splits and Trading Volume"
UCTT,"Ultra Clean Holdings Inc. (UCTT) Prices, Dividends, Splits and Trading Volume"
UPL,"Ultra Petroleum Corp. (UPL) Prices, Dividends, Splits and Trading Volume"
RARE,"Ultragenyx Pharmaceutical Inc (RARE) Prices, Dividends, Splits and Trading Volume"
ULTR,"Ultrapetrol Limited (ULTR) Prices, Dividends, Splits and Trading Volume"
UTEK,"Ultratech Inc. (UTEK) Prices, Dividends, Splits and Trading Volume"
UMBF,"UMB Financial Corp (UMBF) Prices, Dividends, Splits and Trading Volume"
UMPQ,"Umpqua Holdings Corp (UMPQ) Prices, Dividends, Splits and Trading Volume"
UA,"Under Armour (UA) Prices, Dividends, Splits and Trading Volume"
UNXL,"Uni-Pixel Inc. (UNXL) Prices, Dividends, Splits and Trading Volume"
UFI,"Unifi Inc. (UFI) Prices, Dividends, Splits and Trading Volume"
UNF,"UniFirst Corp. (UNF) Prices, Dividends, Splits and Trading Volume"
UNIS,"Unilife Corporation (UNIS) Prices, Dividends, Splits and Trading Volume"
UBSH,"Union Bankshares Corp (New) (UBSH) Prices, Dividends, Splits and Trading Volume"
UIS,"Unisys Corp. (UIS) Prices, Dividends, Splits and Trading Volume"
UNT,"Unit Corp. (UNT) Prices, Dividends, Splits and Trading Volume"
UBSI,"United Bankshares Inc. (UBSI) Prices, Dividends, Splits and Trading Volume"
UCBI,"United Community Banks Inc. (Blairsville GA) (UCBI) Prices, Dividends, Splits and Trading Volume"
UCFC,"United Community Financial Corp. (OH) (UCFC) Prices, Dividends, Splits and Trading Volume"
UAL,"United Continental Holdings (UAL) Prices, Dividends, Splits and Trading Volume"
UBNK,"United Financial Bancorp Inc (New) (UBNK) Prices, Dividends, Splits and Trading Volume"
UFCS,"United Fire Group Inc. (UFCS) Prices, Dividends, Splits and Trading Volume"
UIHC,"United Insurance Holdings Corp (UIHC) Prices, Dividends, Splits and Trading Volume"
UNTD,"United Online Inc (UNTD) Prices, Dividends, Splits and Trading Volume"
UNFI,"United Natural Foods Inc. (UNFI) Prices, Dividends, Splits and Trading Volume"
URI,"United Rentals Inc. (URI) Prices, Dividends, Splits and Trading Volume"
USLM,"United States Lime & Minerals Inc. (USLM) Prices, Dividends, Splits and Trading Volume"
USTR,"United Stationers Inc. (USTR) Prices, Dividends, Splits and Trading Volume"
UTHR,"United Therapeutics Corporation (UTHR) Prices, Dividends, Splits and Trading Volume"
UTL,"UNITIL Corp (UTL) Prices, Dividends, Splits and Trading Volume"
UAM,"Universal American Corp (New) (UAM) Prices, Dividends, Splits and Trading Volume"
UVV,"Universal Corp. (UVV) Prices, Dividends, Splits and Trading Volume"
OLED,"Universal Display Corporation (OLED) Prices, Dividends, Splits and Trading Volume"
UEIC,"Universal Electronics Inc. (UEIC) Prices, Dividends, Splits and Trading Volume"
UFPI,"Universal Forest Products Inc. (UFPI) Prices, Dividends, Splits and Trading Volume"
UHS,"Universal Health Services Inc. (UHS) Prices, Dividends, Splits and Trading Volume"
UVE,"Universal Insurance Holdings Inc (UVE) Prices, Dividends, Splits and Trading Volume"
USAP,"Universal Stainless & Alloy Products Inc. (USAP) Prices, Dividends, Splits and Trading Volume"
UACL,"Universal Truckload Services Inc (UACL) Prices, Dividends, Splits and Trading Volume"
UTI,"Universal Technical Institute Inc. (UTI) Prices, Dividends, Splits and Trading Volume"
UVSP,"Univest Corp. of Pennsylvania (Souderton) (UVSP) Prices, Dividends, Splits and Trading Volume"
UNS,"UNS Energy Corporation (UNS) Prices, Dividends, Splits and Trading Volume"
UPIP,"Unwired Planet Inc. (UPIP) Prices, Dividends, Splits and Trading Volume"
URG,"Ur-Energy Inc. (URG) Prices, Dividends, Splits and Trading Volume"
UEC,"Uranium Energy Corp (UEC) Prices, Dividends, Splits and Trading Volume"
URS,"URS Corp. (URS) Prices, Dividends, Splits and Trading Volume"
USCR,"U.S. Concrete Inc. (USCR) Prices, Dividends, Splits and Trading Volume"
USM,"U.S. Cellular Corp. (USM) Prices, Dividends, Splits and Trading Volume"
ECOL,"US Ecology Inc. (ECOL) Prices, Dividends, Splits and Trading Volume"
SLCA,"U S Silica Holdings Inc. (SLCA) Prices, Dividends, Splits and Trading Volume"
USMO,"USA Mobility, Inc. (USMO) Prices, Dividends, Splits and Trading Volume"
USAK,"USA Truck Inc. (USAK) Prices, Dividends, Splits and Trading Volume"
USNA,"USANA Health Sciences Inc. (USNA) Prices, Dividends, Splits and Trading Volume"
USG,"USG Corp. (USG) Prices, Dividends, Splits and Trading Volume"
USMD,"USMD Holdings Inc. (USMD) Prices, Dividends, Splits and Trading Volume"
UTMD,"Utah Medical Products Inc. (UTMD) Prices, Dividends, Splits and Trading Volume"
UTIW,"UTi Worldwide Inc. (UTIW) Prices, Dividends, Splits and Trading Volume"
EGY,"Vaalco Energy Inc. (EGY) Prices, Dividends, Splits and Trading Volume"
MTN,"Vail Resorts Inc. (MTN) Prices, Dividends, Splits and Trading Volume"
VRX,"Valeant Pharmaceuticals International, Inc. (VRX) Prices, Dividends, Splits and Trading Volume"
VR,"Validus Holdings Ltd (VR) Prices, Dividends, Splits and Trading Volume"
VLY,"Valley National Bancorp (VLY) Prices, Dividends, Splits and Trading Volume"
VMI,"Valmont Industries Inc. (VMI) Prices, Dividends, Splits and Trading Volume"
VAL,"Valspar Corp. (VAL) Prices, Dividends, Splits and Trading Volume"
VVTV,"ValueVision Media, Inc. (VVTV) Prices, Dividends, Splits and Trading Volume"
VNDA,"Vanda Pharmaceuticals Inc. (VNDA) Prices, Dividends, Splits and Trading Volume"
VTG,"Vantage Drilling Co (VTG) Prices, Dividends, Splits and Trading Volume"
VNTV,"Vantiv (VNTV) Prices, Dividends, Splits and Trading Volume"
VDSI,"VASCO Data Security International Inc. (VDSI) Prices, Dividends, Splits and Trading Volume"
VASC,"Vascular Solutions Inc. (VASC) Prices, Dividends, Splits and Trading Volume"
WOOF,"VCA Inc (WOOF) Prices, Dividends, Splits and Trading Volume"
VGR,"Vector Group Ltd (VGR) Prices, Dividends, Splits and Trading Volume"
VVC,"Vectren Corp (VVC) Prices, Dividends, Splits and Trading Volume"
VECO,"Veeco Instruments Inc. (VECO) Prices, Dividends, Splits and Trading Volume"
VCYT,"Veracyte Inc (VCYT) Prices, Dividends, Splits and Trading Volume"
VRA,"Vera Bradley Inc. (VRA) Prices, Dividends, Splits and Trading Volume"
VSTM,"Verastem Inc. (VSTM) Prices, Dividends, Splits and Trading Volume"
PAY,"VeriFone Systems (PAY) Prices, Dividends, Splits and Trading Volume"
VRNT,"Verint Systems Inc. (VRNT) Prices, Dividends, Splits and Trading Volume"
VRSK,"Verisk Analytics Inc (VRSK) Prices, Dividends, Splits and Trading Volume"
VTNR,"Vertex Energy Inc (VTNR) Prices, Dividends, Splits and Trading Volume"
VVI,"Viad Corp (VVI) Prices, Dividends, Splits and Trading Volume"
VSAT,"ViaSat Inc. (VSAT) Prices, Dividends, Splits and Trading Volume"
VIAS,"Viasystems Group Inc. (VIAS) Prices, Dividends, Splits and Trading Volume"
VICL,"Vical Incorporated (VICL) Prices, Dividends, Splits and Trading Volume"
VICR,"Vicor Corporation (VICR) Prices, Dividends, Splits and Trading Volume"
VPFG,"ViewPoint Financial Group, Inc. (VPFG) Prices, Dividends, Splits and Trading Volume"
VLGEA,"Village Super Market Inc. (VLGEA) Prices, Dividends, Splits and Trading Volume"
VNCE,"Vince Holding Corp (VNCE) Prices, Dividends, Splits and Trading Volume"
VMEM,"Violin Memory (VMEM) Prices, Dividends, Splits and Trading Volume"
VHC,"VirnetX Holding (VHC) Prices, Dividends, Splits and Trading Volume"
VRTS,"Virtus Investment Partners Inc (VRTS) Prices, Dividends, Splits and Trading Volume"
VRTU,"Virtusa Corporation (VRTU) Prices, Dividends, Splits and Trading Volume"
VSH,"Vishay Intertechnology Inc. (VSH) Prices, Dividends, Splits and Trading Volume"
VPG,"Vishay Precision Group (VPG) Prices, Dividends, Splits and Trading Volume"
VPRT,"Vistaprint N.V. (VPRT) Prices, Dividends, Splits and Trading Volume"
VC,"Visteon Corp. (VC) Prices, Dividends, Splits and Trading Volume"
VITC,"Vitacost.com, Inc. (VITC) Prices, Dividends, Splits and Trading Volume"
VSI,"Vitamin Shoppe (VSI) Prices, Dividends, Splits and Trading Volume"
VTSS,"Vitesse Semiconductor Corporation (VTSS) Prices, Dividends, Splits and Trading Volume"
VVUS,"VIVUS Inc. (VVUS) Prices, Dividends, Splits and Trading Volume"
VMW,"VMware Inc. (VMW) Prices, Dividends, Splits and Trading Volume"
VOCS,"Vocus, Inc. (VOCS) Prices, Dividends, Splits and Trading Volume"
VCRA,"Vocera Communications Inc (VCRA) Prices, Dividends, Splits and Trading Volume"
VOLC,"Volcano Corporation (VOLC) Prices, Dividends, Splits and Trading Volume"
VG,"Vonage Holdings (VG) Prices, Dividends, Splits and Trading Volume"
VOXX,"VOXX International Corporation (VOXX) Prices, Dividends, Splits and Trading Volume"
VSEC,"VSE Corp. (VSEC) Prices, Dividends, Splits and Trading Volume"
VRNG,"Vringo Inc (VRNG) Prices, Dividends, Splits and Trading Volume"
WTI,"W & T Offshore Inc (WTI) Prices, Dividends, Splits and Trading Volume"
WNC,"Wabash National Corp. (WNC) Prices, Dividends, Splits and Trading Volume"
WBC,"WABCO Holdings (WBC) Prices, Dividends, Splits and Trading Volume"
WAB,"Westinghouse Air Brake Technologies Corp. (WAB) Prices, Dividends, Splits and Trading Volume"
WDR,"Waddell & Reed Financial Inc. (WDR) Prices, Dividends, Splits and Trading Volume"
WAGE,"WageWorks Inc (WAGE) Prices, Dividends, Splits and Trading Volume"
WD,"Walker & Dunlop (WD) Prices, Dividends, Splits and Trading Volume"
WLT,"Walter Energy Inc (WLT) Prices, Dividends, Splits and Trading Volume"
WAC,"Walter Investment Management Corp (WAC) Prices, Dividends, Splits and Trading Volume"
WRES,"Warren Resources Inc. (WRES) Prices, Dividends, Splits and Trading Volume"
WBCO,"Washington Banking Company (WBCO) Prices, Dividends, Splits and Trading Volume"
WAFD,"Washington Federal Inc. (WAFD) Prices, Dividends, Splits and Trading Volume"
WASH,"Washington Trust Bancorp Inc. (WASH) Prices, Dividends, Splits and Trading Volume"
WCN,"Waste Connections Inc. (WCN) Prices, Dividends, Splits and Trading Volume"
WSBF,"Waterstone Financial Inc (MD) (WSBF) Prices, Dividends, Splits and Trading Volume"
WSO,"Watsco Inc. (WSO) Prices, Dividends, Splits and Trading Volume"
WTS,"Watts Water Technologies Inc (WTS) Prices, Dividends, Splits and Trading Volume"
WPP,"Wausau Paper Corp (WPP) Prices, Dividends, Splits and Trading Volume"
WDFC,"WD-40 Co. (WDFC) Prices, Dividends, Splits and Trading Volume"
WCIC,"WCI Communities (WCIC) Prices, Dividends, Splits and Trading Volume"
WWWW,"Web.com Group Inc. (WWWW) Prices, Dividends, Splits and Trading Volume"
WBMD,"WebMD Health Corp (WBMD) Prices, Dividends, Splits and Trading Volume"
WBS,"Webster Financial Corp (Waterbury Conn) (WBS) Prices, Dividends, Splits and Trading Volume"
WTW,"Weight Watchers International Inc. (WTW) Prices, Dividends, Splits and Trading Volume"
WMK,"Weis Markets Inc. (WMK) Prices, Dividends, Splits and Trading Volume"
WCG,"WellCare Health Plans Inc. (WCG) Prices, Dividends, Splits and Trading Volume"
WEN,"Wendys International Inc. (WEN) Prices, Dividends, Splits and Trading Volume"
WERN,"Werner Enterprises Inc. (WERN) Prices, Dividends, Splits and Trading Volume"
WSBC,"WesBanco Inc. (WSBC) Prices, Dividends, Splits and Trading Volume"
WAIR,"Wesco Aircraft Holdings (WAIR) Prices, Dividends, Splits and Trading Volume"
WCC,"Wesco International Inc. (WCC) Prices, Dividends, Splits and Trading Volume"
WTBA,"West Bancorporation Inc. (WTBA) Prices, Dividends, Splits and Trading Volume"
WSTC,"West Corp. (WSTC) Prices, Dividends, Splits and Trading Volume"
WMAR,"West Marine Inc. (WMAR) Prices, Dividends, Splits and Trading Volume"
WST,"West Pharmaceutical Services Inc. (WST) Prices, Dividends, Splits and Trading Volume"
WABC,"WestAmerica Bancorporation (WABC) Prices, Dividends, Splits and Trading Volume"
WR,"Westar Energy Inc (WR) Prices, Dividends, Splits and Trading Volume"
WSTL,"Westell Technologies Inc. (WSTL) Prices, Dividends, Splits and Trading Volume"
WAL,"Western Alliance Bancorp (WAL) Prices, Dividends, Splits and Trading Volume"
WNR,"Western Refining Inc (WNR) Prices, Dividends, Splits and Trading Volume"
WFD,"Westfield Financial Inc (WFD) Prices, Dividends, Splits and Trading Volume"
WLK,"Westlake Chemical Corp (WLK) Prices, Dividends, Splits and Trading Volume"
WLB,"Westmoreland Coal Company (WLB) Prices, Dividends, Splits and Trading Volume"
WHG,"Westwood Holdings Group Inc. (WHG) Prices, Dividends, Splits and Trading Volume"
WTSL,"Wet Seal Inc. (The) (WTSL) Prices, Dividends, Splits and Trading Volume"
WEX,"WEX (WEX) Prices, Dividends, Splits and Trading Volume"
WEYS,"Weyco Group Inc. (WEYS) Prices, Dividends, Splits and Trading Volume"
WGL,"WGL Holdings Inc. (WGL) Prices, Dividends, Splits and Trading Volume"
WTM,"White Mountains Insurance Group Ltd. (WTM) Prices, Dividends, Splits and Trading Volume"
WHF,"WhiteHorse Finance Inc. (WHF) Prices, Dividends, Splits and Trading Volume"
WLL,"Whiting Petroleum Corp. (WLL) Prices, Dividends, Splits and Trading Volume"
WWAV,"WhiteWave Foods Co. (WWAV) Prices, Dividends, Splits and Trading Volume"
WG,"Willbros Group Inc. (WG) Prices, Dividends, Splits and Trading Volume"
WLH,"William Lyon Homes Inc. (WLH) Prices, Dividends, Splits and Trading Volume"
WSM,"Williams Sonoma Inc (WSM) Prices, Dividends, Splits and Trading Volume"
WIBC,"Wilshire Bancorp Inc (WIBC) Prices, Dividends, Splits and Trading Volume"
WINA,"Winmark Corp (WINA) Prices, Dividends, Splits and Trading Volume"
WGO,"Winnebago Industries Inc. (WGO) Prices, Dividends, Splits and Trading Volume"
WTFC,"Wintrust Financial Corp. (IL) (WTFC) Prices, Dividends, Splits and Trading Volume"
WETF,"WisdomTree Investments Inc. (WETF) Prices, Dividends, Splits and Trading Volume"
WIX,"Wix.com Ltd. (WIX) Prices, Dividends, Splits and Trading Volume"
WWW,"Wolverine World Wide Inc. (WWW) Prices, Dividends, Splits and Trading Volume"
WWD,"Woodward Inc. (WWD) Prices, Dividends, Splits and Trading Volume"
WDAY,"Workday (WDAY) Prices, Dividends, Splits and Trading Volume"
WRLD,"World Acceptance Corporation (WRLD) Prices, Dividends, Splits and Trading Volume"
INT,"World Fuel Services Corp. (INT) Prices, Dividends, Splits and Trading Volume"
WWE,"World Wrestling Entertainment Inc (WWE) Prices, Dividends, Splits and Trading Volume"
WOR,"Worthington Industries Inc. (WOR) Prices, Dividends, Splits and Trading Volume"
WRB,"Berkley (W. R.) Corp. (WRB) Prices, Dividends, Splits and Trading Volume"
GRA,"W. R. Grace & Co. (GRA) Prices, Dividends, Splits and Trading Volume"
WMGI,"Wright Medical Group Inc. (WMGI) Prices, Dividends, Splits and Trading Volume"
WSFS,"WSFS Financial Corp (WSFS) Prices, Dividends, Splits and Trading Volume"
XNCR,"Xencor Inc (XNCR) Prices, Dividends, Splits and Trading Volume"
XNPT,"XenoPort Inc. (XNPT) Prices, Dividends, Splits and Trading Volume"
XRM,"Xerium Technologies (XRM) Prices, Dividends, Splits and Trading Volume"
XOXO,"XO Group (XOXO) Prices, Dividends, Splits and Trading Volume"
XOMA,"XOMA Corporation (XOMA) Prices, Dividends, Splits and Trading Volume"
XOOM,"Xoom Corporation (XOOM) Prices, Dividends, Splits and Trading Volume"
XPO,"XPO Logistics (XPO) Prices, Dividends, Splits and Trading Volume"
YDKN,"Yadkin Financial Corp (YDKN) Prices, Dividends, Splits and Trading Volume"
YELP,"Yelp (YELP) Prices, Dividends, Splits and Trading Volume"
YORW,"York Water Co (YORW) Prices, Dividends, Splits and Trading Volume"
YRCW,"YRC Worldwide Inc. (YRCW) Prices, Dividends, Splits and Trading Volume"
YUME,"Yume Inc (YUME) Prices, Dividends, Splits and Trading Volume"
ZAGG,"ZAGG Inc (ZAGG) Prices, Dividends, Splits and Trading Volume"
ZLC,"Zale Corporation (ZLC) Prices, Dividends, Splits and Trading Volume"
ZAZA,"Zaza Energy Corp. (ZAZA) Prices, Dividends, Splits and Trading Volume"
ZBRA,"Zebra Technologies Corporation (ZBRA) Prices, Dividends, Splits and Trading Volume"
ZLTQ,"ZELTIQ Aesthetics Inc. (ZLTQ) Prices, Dividends, Splits and Trading Volume"
ZEP,"Zep (ZEP) Prices, Dividends, Splits and Trading Volume"
Z,"Zillow Group Inc. - Class C (Z) Prices, Dividends, Splits and Trading Volume"
ZIOP,"ZIOPHARM Oncology Inc (ZIOP) Prices, Dividends, Splits and Trading Volume"
ZIXI,"Zix Corporation (ZIXI) Prices, Dividends, Splits and Trading Volume"
ZGNX,"Zogenix Inc. (ZGNX) Prices, Dividends, Splits and Trading Volume"
AKR,"Acadia Realty Trust (AKR) Prices, Dividends, Splits and Trading Volume"
MITT,"AG Mortgage Investment Trust Inc (MITT) Prices, Dividends, Splits and Trading Volume"
ADC,"Agree Realty Corp. (ADC) Prices, Dividends, Splits and Trading Volume"
ALX,"Alexander's Inc. (ALX) Prices, Dividends, Splits and Trading Volume"
ARE,"Alexandria Real Estate Equities Inc. (ARE) Prices, Dividends, Splits and Trading Volume"
AGNC,"American Capital Agency Corp (AGNC) Prices, Dividends, Splits and Trading Volume"
AAT,"American Assets Trust Inc. (AAT) Prices, Dividends, Splits and Trading Volume"
ACC,"American Campus Communities Inc (ACC) Prices, Dividends, Splits and Trading Volume"
MTGE,"American Capital Mortgage Investment Corp. (MTGE) Prices, Dividends, Splits and Trading Volume"
ARPI,"American Residential Properties Inc (ARPI) Prices, Dividends, Splits and Trading Volume"
AMRE,"AmREIT (AMRE) Prices, Dividends, Splits and Trading Volume"
NLY,"Annaly Capital Management Inc (NLY) Prices, Dividends, Splits and Trading Volume"
ANH,"Anworth Mortgage Asset Corp. (ANH) Prices, Dividends, Splits and Trading Volume"
ARI,"Apollo Commercial Real Estate Finance Inc. (ARI) Prices, Dividends, Splits and Trading Volume"
AMTG,"Apollo Residential Mortgage Inc. (AMTG) Prices, Dividends, Splits and Trading Volume"
ACRE,"Ares Commercial Real Estate Corp (ACRE) Prices, Dividends, Splits and Trading Volume"
ARR,"ARMOUR Residential REIT Inc. (ARR) Prices, Dividends, Splits and Trading Volume"
AHH,"Armada Hoffler Properties Inc (AHH) Prices, Dividends, Splits and Trading Volume"
